timestamp,trip_id,latitude,longitude,speed,speeding_flag,fuel_level,engine_temp,engine_overheat,accelerometer_x,accelerometer_y,accelerometer_z,harsh_braking,head_position_X,head_position_Y,eye_closed_duration,fatigue_score,driver_state,vehicle_health,vehicle_type
2024-01-01 08:13:45,2,37.77,-122.41,51.9,False,76.91,86.95,False,0.75,0.27,0.52,False,Straight,Neutral,0.69,0.13799999999999998,awake,normal,sedan
2024-01-01 08:13:50,2,37.76,-122.42,51.12,False,75.38,75.82,False,0.32,-0.38,0.48,False,Left,Neutral,0.88,0.176,awake,normal,SUV
2024-01-01 08:13:55,2,37.77,-122.42,73.92,False,58.48,95.2,False,-0.98,0.5,0.52,False,Straight,Neutral,0.83,0.16599999999999998,awake,normal,truck
2024-01-01 08:14:00,2,37.78,-122.42,54.73,False,55.18,83.46,False,0.77,0.19,-0.22,False,Straight,Neutral,0.72,0.144,awake,normal,truck
2024-01-01 08:14:05,2,37.76,-122.41,55.51,False,41.99,82.07,False,0.02,0.45,-0.79,False,Straight,Neutral,0.87,0.174,awake,normal,SUV
2024-01-01 08:14:10,2,37.76,-122.42,50.79,False,63.94,94.75,False,-0.85,-0.88,-0.33,False,Straight,Neutral,0.5,0.1,awake,normal,sedan
2024-01-01 08:14:15,2,37.78,-122.41,53.13,False,49.62,83.02,False,-0.56,0.2,0.47,False,Right,Down,0.09,0.21800000000000003,awake,normal,truck
2024-01-01 08:14:20,2,37.77,-122.42,44.73,False,67.26,82.3,False,-0.23,0.14,0.18,False,Straight,Neutral,0.84,0.16799999999999998,awake,normal,sedan
2024-01-01 08:14:25,2,37.77,-122.43,63.46,False,12.18,90.93,False,0.57,-0.89,0.71,False,Straight,Neutral,0.93,0.186,awake,normal,truck
2024-01-01 08:14:30,2,37.77,-122.42,68.24,False,49.17,88.94,False,0.81,0.82,0.56,False,Straight,Up,0.05,0.01,awake,normal,SUV
2024-01-01 08:14:35,2,37.76,-122.43,78.26,False,45.9,72.07,False,-0.44,-0.48,-0.51,False,Right,Neutral,0.06,0.012,awake,normal,SUV
2024-01-01 08:14:40,2,37.77,-122.41,50.73,False,50.48,74.69,False,-0.91,0.24,0.12,False,Straight,Neutral,0.85,0.16999999999999998,awake,normal,SUV
2024-01-01 08:14:45,2,37.78,-122.43,78.54,False,31.31,86.81,False,-0.9,-0.16,-0.48,False,Straight,Down,0.94,0.388,awake,normal,sedan
2024-01-01 08:14:50,2,37.77,-122.41,58.56,False,27.83,99.16,False,-0.3,-0.77,-0.7,False,Straight,Neutral,0.61,0.122,awake,normal,SUV
2024-01-01 08:14:55,2,37.78,-122.41,49.1,False,57.11,82.12,False,0.58,0.1,0.23,False,Straight,Neutral,0.54,0.10800000000000001,awake,normal,SUV
2024-01-01 08:15:00,2,37.77,-122.43,66.76,False,69.78,83.87,False,0.3,0.09,-0.88,False,Straight,Neutral,0.41,0.08199999999999999,awake,normal,SUV
2024-01-01 08:15:05,2,37.77,-122.43,74.89,False,80.77,86.35,False,0.51,-0.96,-0.75,False,Straight,Neutral,0.76,0.152,awake,normal,sedan
2024-01-01 08:15:10,2,37.77,-122.4,62.32,False,60.42,86.58,False,-0.31,-0.44,-0.22,False,Straight,Neutral,0.09,0.018,awake,normal,truck
2024-01-01 08:15:15,2,37.77,-122.42,78.58,False,18.41,76.11,False,-0.43,0.59,0.16,False,Straight,Neutral,0.52,0.10400000000000001,awake,normal,SUV
2024-01-01 08:15:20,2,37.77,-122.4,57.9,False,57.97,86.73,False,0.23,-0.27,0.79,False,Straight,Neutral,0.17,0.034,awake,normal,truck
2024-01-01 08:15:25,2,37.77,-122.43,52.53,False,42.73,93.96,False,0.71,-0.76,0.48,False,Straight,Down,0.97,0.394,awake,normal,sedan
2024-01-01 08:15:30,2,37.77,-122.43,46.64,False,75.27,96.46,False,-0.68,-0.97,0.12,False,Straight,Neutral,0.43,0.086,awake,normal,truck
2024-01-01 08:15:35,2,37.78,-122.43,53.47,False,75.83,78.89,False,-0.78,0.52,0.98,False,Right,Neutral,0.92,0.184,awake,normal,SUV
2024-01-01 08:15:40,2,37.77,-122.42,46.95,False,83.73,91.36,False,-0.8,-0.52,-0.72,False,Straight,Neutral,0.83,0.16599999999999998,awake,normal,truck
2024-01-01 08:15:45,2,37.77,-122.41,69.52,False,65.88,94.19,False,-0.49,-0.94,0.48,False,Straight,Neutral,0.84,0.16799999999999998,awake,normal,truck
2024-01-01 08:15:50,2,37.76,-122.41,73.48,False,25.04,78.38,False,0.39,0.03,-0.39,False,Straight,Up,0.64,0.128,awake,normal,SUV
2024-01-01 08:15:55,2,37.77,-122.41,70.64,False,94.45,93.65,False,-0.48,0.81,0.34,False,Straight,Neutral,0.66,0.132,awake,normal,SUV
2024-01-01 08:16:00,2,37.77,-122.42,55.22,False,87.81,99.3,False,-0.15,-0.92,0.48,False,Right,Neutral,0.11,0.022,awake,normal,truck
2024-01-01 08:16:05,2,37.78,-122.42,67.97,False,91.97,95.18,False,0.24,0.12,0.26,False,Straight,Neutral,0.98,0.196,awake,normal,truck
2024-01-01 08:16:10,2,37.77,-122.42,49.68,False,20.82,70.37,False,-0.4,0.2,-0.41,False,Straight,Neutral,0.47,0.094,awake,normal,SUV
2024-01-01 08:16:15,2,37.76,-122.4,53.22,False,86.7,80.21,False,0.25,0.06,0.68,False,Straight,Neutral,0.99,0.198,awake,normal,SUV
2024-01-01 08:16:20,2,37.77,-122.41,42.55,False,61.6,94.94,False,-0.77,-0.81,0.82,False,Straight,Neutral,0.6,0.12,awake,normal,SUV
2024-01-01 08:16:25,2,37.78,-122.41,43.29,False,56.57,97.32,False,-0.72,-0.32,-0.67,False,Straight,Down,0.46,0.292,awake,normal,sedan
2024-01-01 08:16:30,2,37.77,-122.41,60.49,False,67.56,73.13,False,-0.02,0.3,0.9,False,Straight,Neutral,0.38,0.076,awake,normal,sedan
2024-01-01 08:16:35,2,37.77,-122.41,40.12,False,16.38,71.19,False,0.81,-0.52,-0.06,False,Straight,Neutral,0.6,0.12,awake,normal,SUV
2024-01-01 08:16:40,3,37.77,-122.42,60.66,False,50.27,70.17,False,-0.56,-0.93,-0.78,False,Straight,Neutral,0.01,0.002,awake,normal,SUV
2024-01-01 08:16:45,3,37.77,-122.41,51.11,False,36.41,94.5,False,0.64,0.06,0.76,False,Straight,Up,0.28,0.05600000000000001,awake,normal,truck
2024-01-01 08:16:50,3,37.77,-122.43,50.99,False,50.55,81.84,False,-0.18,0.82,0.43,False,Straight,Neutral,0.42,0.08399999999999999,awake,normal,sedan
2024-01-01 08:16:55,3,37.78,-122.4,65.46,False,83.91,71.53,False,-0.88,0.21,0.37,False,Straight,Neutral,0.26,0.052000000000000005,awake,normal,SUV
2024-01-01 08:17:00,3,37.77,-122.42,42.84,False,20.89,72.41,False,0.88,0.34,0.36,False,Straight,Neutral,0.35,0.06999999999999999,awake,normal,SUV
2024-01-01 08:17:05,3,37.76,-122.41,46.17,False,92.2,75.16,False,0.48,0.06,0.66,False,Right,Neutral,0.64,0.128,awake,normal,SUV
2024-01-01 08:17:10,3,37.77,-122.41,63.09,False,50.4,71.31,False,0.12,-0.31,0.46,False,Straight,Neutral,0.12,0.024,awake,normal,sedan
2024-01-01 08:17:15,3,37.77,-122.42,61.7,False,70.57,95.85,False,-0.55,-0.23,-0.1,False,Straight,Neutral,0.59,0.118,awake,normal,sedan
2024-01-01 08:17:20,3,37.76,-122.4,64.04,False,11.11,91.17,False,-0.25,-0.67,-0.14,False,Straight,Neutral,0.69,0.13799999999999998,awake,normal,sedan
2024-01-01 08:17:25,3,37.77,-122.43,65.48,False,12.29,80.22,False,-0.18,-0.38,0.35,False,Straight,Neutral,0.07,0.014000000000000002,awake,normal,truck
2024-01-01 08:17:30,3,37.76,-122.4,45.62,False,50.86,84.57,False,0.01,0.93,-0.23,False,Straight,Up,0.03,0.006,awake,normal,SUV
2024-01-01 08:17:35,3,37.77,-122.43,45.88,False,12.1,84.64,False,0.67,-0.26,-0.25,False,Straight,Neutral,0.13,0.026000000000000002,awake,normal,sedan
2024-01-01 08:17:40,3,37.78,-122.41,78.45,False,17.94,81.68,False,-0.32,0.08,-0.69,False,Straight,Neutral,0.39,0.078,awake,normal,sedan
2024-01-01 08:17:45,3,37.78,-122.4,73.07,False,49.64,91.27,False,0.01,0.35,-0.53,False,Left,Neutral,0.18,0.036,awake,normal,truck
2024-01-01 08:17:50,3,37.76,-122.41,65.05,False,99.97,84.67,False,0.99,0.76,0.25,False,Straight,Neutral,0.4,0.08,awake,normal,SUV
2024-01-01 08:17:55,3,37.76,-122.42,68.44,False,13.55,97.21,False,0.19,0.2,-0.29,False,Straight,Up,0.13,0.026000000000000002,awake,normal,SUV
2024-01-01 08:18:00,3,37.77,-122.41,75.08,False,15.2,98.32,False,-0.07,0.96,-0.03,False,Left,Neutral,0.15,0.03,awake,normal,SUV
2024-01-01 08:18:05,3,37.77,-122.42,55.46,False,28.29,85.34,False,0.15,0.73,0.96,False,Straight,Neutral,0.49,0.098,awake,normal,sedan
2024-01-01 08:18:10,3,37.78,-122.41,44.37,False,96.04,95.62,False,0.69,0.79,-0.88,False,Left,Neutral,0.44,0.088,awake,normal,sedan
2024-01-01 08:18:15,3,37.77,-122.41,59.07,False,93.37,90.63,False,0.39,-0.73,-0.4,False,Straight,Neutral,0.72,0.144,awake,normal,truck
2024-01-01 08:18:20,3,37.77,-122.42,79.62,False,96.17,76.02,False,-0.82,-1.0,-0.91,False,Straight,Neutral,0.99,0.198,awake,normal,sedan
2024-01-01 08:18:25,3,37.76,-122.43,70.64,False,94.34,95.38,False,-0.82,-0.02,-0.84,False,Straight,Neutral,0.61,0.122,awake,normal,SUV
2024-01-01 08:18:30,3,37.76,-122.42,77.91,False,19.99,72.17,False,0.05,-0.4,-0.85,False,Straight,Neutral,0.96,0.192,awake,normal,SUV
2024-01-01 08:18:35,3,37.77,-122.43,66.67,False,16.56,76.33,False,-0.2,-0.41,-0.7,False,Straight,Up,0.86,0.172,awake,normal,SUV
2024-01-01 08:18:40,3,37.77,-122.4,79.16,False,59.41,88.1,False,0.3,-0.75,0.78,False,Straight,Neutral,0.36,0.072,awake,normal,truck
2024-01-01 08:18:45,3,37.77,-122.41,49.68,False,16.46,91.42,False,0.61,0.11,0.04,False,Straight,Neutral,0.82,0.16399999999999998,awake,normal,truck
2024-01-01 08:18:50,3,37.77,-122.42,72.95,False,35.58,91.65,False,-0.2,-0.79,-0.62,False,Straight,Neutral,0.27,0.054000000000000006,awake,normal,truck
2024-01-01 08:18:55,3,37.77,-122.4,53.61,False,62.49,98.21,False,0.86,0.65,-0.74,False,Straight,Neutral,0.08,0.016,awake,normal,SUV
2024-01-01 08:19:00,3,37.77,-122.4,76.4,False,94.87,81.32,False,-0.82,0.37,-0.01,False,Straight,Neutral,0.96,0.192,awake,normal,sedan
2024-01-01 08:19:05,3,37.77,-122.43,75.02,False,25.03,75.48,False,-0.74,0.35,0.89,False,Straight,Neutral,0.28,0.05600000000000001,awake,normal,SUV
2024-01-01 08:19:10,3,37.77,-122.4,78.27,False,19.43,85.01,False,-0.08,-0.58,-0.26,False,Straight,Up,0.43,0.086,awake,normal,truck
2024-01-01 08:19:15,3,37.78,-122.42,68.79,False,84.0,81.13,False,0.46,0.3,0.59,False,Straight,Up,0.87,0.174,awake,normal,sedan
2024-01-01 08:19:20,3,37.77,-122.4,52.63,False,21.32,89.34,False,0.43,-0.6,0.78,False,Straight,Neutral,0.4,0.08,awake,normal,sedan
2024-01-01 08:19:25,3,37.76,-122.43,73.42,False,56.43,70.44,False,-0.33,-0.96,-0.75,False,Straight,Neutral,0.38,0.076,awake,normal,sedan
2024-01-01 08:19:30,3,37.77,-122.41,58.56,False,63.56,98.9,False,0.36,-0.38,0.55,False,Straight,Neutral,0.52,0.10400000000000001,awake,normal,SUV
2024-01-01 08:19:35,3,37.78,-122.43,55.3,False,11.53,81.03,False,-0.13,-0.34,-0.32,False,Straight,Neutral,0.18,0.036,awake,normal,sedan
2024-01-01 08:19:40,3,37.77,-122.41,65.86,False,61.13,99.23,False,-0.95,0.8,0.57,False,Straight,Neutral,0.85,0.16999999999999998,awake,normal,SUV
2024-01-01 08:19:45,3,37.77,-122.42,77.5,False,15.91,88.1,False,-0.88,0.34,0.16,False,Right,Neutral,0.47,0.094,awake,normal,SUV
2024-01-01 08:19:50,3,37.77,-122.41,54.63,False,68.01,76.76,False,-0.72,0.24,0.56,False,Straight,Neutral,0.2,0.04,awake,normal,truck
2024-01-01 08:19:55,3,37.78,-122.41,50.4,False,44.93,80.36,False,-0.42,-0.06,0.78,False,Straight,Up,0.92,0.184,awake,normal,sedan
2024-01-01 08:20:00,3,37.76,-122.43,41.78,False,66.78,82.47,False,0.52,-0.29,0.9,False,Right,Neutral,0.3,0.06,awake,normal,sedan
2024-01-01 08:20:05,3,37.78,-122.41,57.31,False,59.22,71.32,False,-0.11,-0.58,-0.9,False,Left,Down,0.17,0.23399999999999999,awake,normal,truck
2024-01-01 08:20:10,3,37.78,-122.4,44.36,False,31.78,89.1,False,-0.19,0.91,0.05,False,Straight,Neutral,0.5,0.1,awake,normal,truck
2024-01-01 08:20:15,3,37.78,-122.42,79.25,False,29.26,75.7,False,0.82,0.89,0.92,False,Straight,Down,0.79,0.358,awake,normal,truck
2024-01-01 08:20:20,3,37.78,-122.43,49.28,False,52.92,83.75,False,0.92,0.53,0.71,False,Straight,Neutral,0.78,0.156,awake,normal,sedan
2024-01-01 08:20:25,3,37.78,-122.42,65.37,False,59.68,76.66,False,0.7,0.46,-0.81,False,Straight,Up,0.32,0.064,awake,normal,sedan
2024-01-01 08:20:30,3,37.77,-122.41,46.15,False,20.67,99.7,False,-0.01,0.03,-0.04,False,Straight,Up,0.95,0.19,awake,normal,SUV
2024-01-01 08:20:35,3,37.76,-122.43,54.28,False,49.99,93.63,False,0.13,-0.28,0.31,False,Straight,Neutral,0.25,0.05,awake,normal,truck
2024-01-01 08:20:40,3,37.78,-122.43,70.07,False,55.54,76.86,False,-0.7,0.36,-0.55,False,Straight,Neutral,0.96,0.192,awake,normal,sedan
2024-01-01 08:20:45,3,37.77,-122.42,51.3,False,39.37,80.59,False,0.89,0.79,-0.16,False,Straight,Neutral,0.89,0.178,awake,normal,sedan
2024-01-01 08:20:50,3,37.77,-122.42,51.83,False,63.2,87.81,False,0.27,-0.27,-0.41,False,Left,Neutral,0.03,0.006,awake,normal,SUV
2024-01-01 08:20:55,3,37.76,-122.41,70.96,False,14.29,80.58,False,0.03,-0.07,-0.91,False,Straight,Down,0.82,0.364,awake,normal,truck
2024-01-01 08:21:00,3,37.77,-122.41,56.66,False,57.88,85.68,False,0.95,-0.55,-0.39,False,Straight,Neutral,0.05,0.01,awake,normal,SUV
2024-01-01 08:21:05,3,37.76,-122.41,29.27,False,97.02,89.22,False,0.26,0.11,0.4,False,Right,Neutral,2.83,0.766,drowsy,normal,truck
2024-01-01 08:21:10,3,37.77,-122.43,32.27,False,40.33,99.55,False,-0.11,0.09,0.16,False,Straight,Down,3.51,1.0,drowsy,normal,sedan
2024-01-01 08:21:15,3,37.77,-122.42,10.75,False,80.26,88.85,False,-0.14,0.45,0.13,False,Straight,Down,2.96,0.992,drowsy,normal,SUV
2024-01-01 08:21:20,3,37.78,-122.41,37.32,False,25.49,94.83,False,0.21,-0.04,0.42,False,Right,Down,3.39,1.0,drowsy,normal,SUV
2024-01-01 08:21:25,3,37.78,-122.42,5.69,False,82.64,76.4,False,-0.34,-0.38,0.26,False,Right,Down,3.33,1.0,drowsy,normal,SUV
2024-01-01 08:21:30,3,37.77,-122.42,0.64,False,53.43,93.47,False,0.3,0.12,0.34,False,Straight,Down,2.25,0.85,drowsy,normal,truck
2024-01-01 08:21:35,3,37.77,-122.41,17.18,False,58.09,79.27,False,-0.38,0.46,0.21,False,Right,Neutral,2.96,0.792,drowsy,normal,sedan
2024-01-01 08:21:40,3,37.78,-122.41,12.66,False,70.94,94.49,False,-0.43,-0.19,0.44,False,Right,Down,3.0,1.0,drowsy,normal,sedan
2024-01-01 08:21:45,3,37.77,-122.42,21.95,False,24.65,78.63,False,-0.15,0.12,-0.17,False,Right,Down,2.61,0.9219999999999999,drowsy,normal,SUV
2024-01-01 08:21:50,3,37.76,-122.41,27.42,False,35.72,79.97,False,-0.13,0.44,0.14,False,Right,Down,2.11,0.8219999999999998,drowsy,normal,SUV
2024-01-01 08:21:55,3,37.76,-122.42,13.01,False,77.58,98.24,False,-0.49,-0.05,0.48,False,Straight,Down,3.83,1.0,drowsy,normal,SUV
2024-01-01 08:22:00,3,37.78,-122.41,8.18,False,27.08,85.59,False,0.11,0.02,0.24,False,Right,Down,2.15,0.8300000000000001,drowsy,normal,SUV
2024-01-01 08:22:05,3,37.77,-122.43,3.02,False,63.58,98.54,False,-0.41,0.1,0.12,False,Right,Neutral,2.59,0.718,drowsy,normal,sedan
2024-01-01 08:22:10,3,37.76,-122.4,18.03,False,32.58,90.16,False,0.03,-0.25,-0.5,False,Straight,Neutral,3.17,0.834,drowsy,normal,truck
2024-01-01 08:22:15,3,37.77,-122.41,35.32,False,29.18,76.08,False,0.2,0.18,-0.09,False,Straight,Down,3.18,1.0,drowsy,normal,sedan
2024-01-01 08:22:20,3,37.77,-122.42,33.59,False,96.18,75.66,False,0.48,-0.4,-0.49,False,Left,Up,3.34,0.868,drowsy,normal,SUV
2024-01-01 08:22:25,3,37.77,-122.4,32.69,False,49.06,85.38,False,0.5,-0.27,0.05,False,Right,Down,2.88,0.976,drowsy,normal,sedan
2024-01-01 08:22:30,3,37.76,-122.41,29.55,False,83.65,70.41,False,-0.29,-0.23,-0.25,False,Straight,Down,2.5,0.9,drowsy,normal,sedan
2024-01-01 08:22:35,3,37.77,-122.41,14.89,False,70.56,79.99,False,-0.12,-0.01,-0.22,False,Right,Down,3.77,1.0,drowsy,normal,truck
2024-01-01 08:22:40,3,37.77,-122.42,30.83,False,98.89,82.82,False,0.3,-0.17,0.37,False,Right,Down,2.41,0.882,drowsy,normal,sedan
2024-01-01 08:22:45,3,37.76,-122.41,9.94,False,47.02,91.16,False,-0.06,0.15,0.44,False,Straight,Down,2.86,0.9719999999999999,drowsy,normal,truck
2024-01-01 08:22:50,3,37.77,-122.42,20.11,False,11.97,71.69,False,0.43,-0.39,0.26,False,Left,Down,2.98,0.9960000000000001,drowsy,normal,truck
2024-01-01 08:22:55,3,37.77,-122.43,31.46,False,24.44,98.28,False,0.22,0.33,-0.05,False,Right,Up,3.49,0.898,drowsy,normal,SUV
2024-01-01 08:23:00,3,37.78,-122.42,14.28,False,59.8,80.61,False,0.29,-0.19,0.41,False,Right,Down,3.66,1.0,drowsy,normal,SUV
2024-01-01 08:23:05,3,37.77,-122.41,12.74,False,94.7,97.11,False,0.33,-0.15,0.02,False,Right,Down,2.16,0.8320000000000001,drowsy,normal,SUV
2024-01-01 08:23:10,3,37.77,-122.42,24.42,False,47.31,74.81,False,-0.32,0.19,-0.27,False,Straight,Neutral,3.35,0.8699999999999999,drowsy,normal,sedan
2024-01-01 08:23:15,3,37.76,-122.41,11.87,False,75.92,86.24,False,-0.09,0.23,0.38,False,Straight,Down,2.69,0.938,drowsy,normal,truck
2024-01-01 08:23:20,3,37.77,-122.43,9.81,False,29.07,71.73,False,-0.27,-0.28,0.46,False,Right,Down,2.78,0.9559999999999998,drowsy,normal,sedan
2024-01-01 08:23:25,3,37.77,-122.42,16.47,False,58.68,92.61,False,-0.17,0.05,0.08,False,Straight,Down,2.41,0.882,drowsy,normal,truck
2024-01-01 08:23:30,3,37.77,-122.42,5.71,False,93.98,90.76,False,-0.11,0.4,-0.3,False,Left,Down,2.41,0.882,drowsy,normal,sedan
2024-01-01 08:23:35,3,37.76,-122.41,16.32,False,16.21,96.57,False,0.21,0.38,0.23,False,Right,Down,2.44,0.8879999999999999,drowsy,normal,SUV
2024-01-01 08:23:40,3,37.77,-122.4,11.42,False,28.31,85.95,False,0.32,-0.1,-0.02,False,Straight,Down,3.02,1.0,drowsy,normal,sedan
2024-01-01 08:23:45,3,37.77,-122.43,2.68,False,35.28,96.32,False,0.04,0.47,-0.43,False,Right,Up,2.78,0.756,drowsy,normal,truck
2024-01-01 08:23:50,3,37.77,-122.41,22.36,False,49.01,79.63,False,-0.15,-0.13,-0.43,False,Left,Down,2.44,0.8879999999999999,drowsy,normal,SUV
2024-01-01 08:23:55,3,37.77,-122.41,15.17,False,73.79,94.94,False,-0.13,0.13,-0.4,False,Straight,Up,3.68,0.9359999999999999,drowsy,normal,sedan
2024-01-01 08:24:00,3,37.77,-122.42,14.01,False,59.32,90.32,False,-0.49,-0.29,0.21,False,Left,Down,3.52,1.0,drowsy,normal,SUV
2024-01-01 08:24:05,3,37.77,-122.42,24.22,False,24.28,82.99,False,0.35,0.04,0.26,False,Left,Down,3.55,1.0,drowsy,normal,sedan
2024-01-01 08:24:10,3,37.77,-122.42,9.66,False,62.97,76.45,False,0.41,0.01,-0.31,False,Straight,Down,2.85,0.97,drowsy,normal,SUV
2024-01-01 08:24:15,3,37.77,-122.41,10.88,False,69.36,90.77,False,0.44,0.14,-0.18,False,Left,Neutral,2.53,0.706,drowsy,normal,SUV
2024-01-01 08:24:20,3,37.77,-122.42,2.53,False,63.58,93.3,False,-0.04,0.48,0.29,False,Right,Down,3.64,1.0,drowsy,normal,truck
2024-01-01 08:24:25,3,37.76,-122.42,1.35,False,51.76,96.38,False,0.06,-0.46,0.17,False,Left,Down,2.49,0.898,drowsy,normal,truck
2024-01-01 08:24:30,3,37.78,-122.42,33.02,False,91.09,95.35,False,0.08,-0.43,-0.41,False,Right,Down,2.5,0.9,drowsy,normal,SUV
2024-01-01 08:24:35,3,37.77,-122.41,18.63,False,87.22,87.13,False,-0.18,0.46,0.39,False,Right,Down,2.61,0.9219999999999999,drowsy,normal,SUV
2024-01-01 08:24:40,3,37.76,-122.43,0.58,False,38.1,92.93,False,0.26,-0.46,0.34,False,Right,Down,3.25,1.0,drowsy,normal,truck
2024-01-01 08:24:45,3,37.77,-122.4,2.77,False,62.82,89.15,False,0.18,-0.36,0.08,False,Left,Down,3.47,1.0,drowsy,normal,SUV
2024-01-01 08:24:50,3,37.77,-122.42,8.47,False,65.67,99.87,False,0.15,0.3,0.22,False,Left,Up,3.96,0.992,drowsy,normal,sedan
2024-01-01 08:24:55,3,37.77,-122.41,4.4,False,70.98,97.75,False,-0.45,0.14,0.47,False,Straight,Down,3.26,1.0,drowsy,normal,truck
2024-01-01 08:25:00,4,37.77,-122.41,18.21,False,47.24,90.03,False,-0.33,-0.48,0.28,False,Right,Down,3.67,1.0,drowsy,normal,truck
2024-01-01 08:25:05,4,37.78,-122.41,25.56,False,96.48,98.61,False,0.08,0.33,0.14,False,Straight,Down,3.76,1.0,drowsy,normal,sedan
2024-01-01 08:25:10,4,37.76,-122.41,16.93,False,73.24,72.54,False,0.38,0.38,0.16,False,Left,Down,3.21,1.0,drowsy,normal,SUV
2024-01-01 08:25:15,4,37.78,-122.42,5.01,False,76.37,76.02,False,0.19,0.1,0.12,False,Right,Down,2.43,0.8859999999999999,drowsy,normal,sedan
2024-01-01 08:25:20,4,37.76,-122.42,26.77,False,49.19,96.76,False,0.05,0.29,-0.08,False,Straight,Down,2.61,0.9219999999999999,drowsy,normal,SUV
2024-01-01 08:25:25,4,37.76,-122.4,5.89,False,16.73,99.19,False,0.47,-0.06,-0.22,False,Right,Down,3.52,1.0,drowsy,normal,sedan
2024-01-01 08:25:30,4,37.77,-122.42,14.62,False,21.67,80.61,False,0.48,-0.33,0.4,False,Right,Up,2.6,0.72,drowsy,normal,sedan
2024-01-01 08:25:35,4,37.78,-122.42,12.1,False,18.87,86.9,False,-0.36,0.08,0.01,False,Straight,Down,3.61,1.0,drowsy,normal,sedan
2024-01-01 08:25:40,4,37.77,-122.42,39.37,False,17.4,81.87,False,-0.22,-0.14,-0.31,False,Left,Down,3.43,1.0,drowsy,normal,sedan
2024-01-01 08:25:45,4,37.78,-122.41,21.52,False,27.93,95.2,False,0.39,-0.13,-0.3,False,Left,Down,3.98,1.0,drowsy,normal,sedan
2024-01-01 08:25:50,4,37.77,-122.42,4.68,False,85.44,93.99,False,0.2,-0.08,0.01,False,Right,Down,2.25,0.85,drowsy,normal,sedan
2024-01-01 08:25:55,4,37.78,-122.41,34.78,False,76.26,82.08,False,0.43,0.24,-0.22,False,Straight,Down,3.94,1.0,drowsy,normal,truck
2024-01-01 08:26:00,4,37.76,-122.4,33.03,False,54.17,78.57,False,0.47,0.07,-0.36,False,Left,Down,3.85,1.0,drowsy,normal,truck
2024-01-01 08:26:05,4,37.77,-122.43,22.93,False,60.11,80.13,False,-0.47,-0.25,0.02,False,Left,Down,3.98,1.0,drowsy,normal,sedan
2024-01-01 08:26:10,4,37.78,-122.41,25.09,False,64.03,92.51,False,-0.04,-0.15,-0.41,False,Left,Down,2.3,0.86,drowsy,normal,SUV
2024-01-01 08:26:15,4,37.76,-122.42,31.43,False,28.68,87.7,False,0.27,0.2,0.12,False,Right,Down,2.01,0.8019999999999999,drowsy,normal,truck
2024-01-01 08:26:20,4,37.77,-122.4,33.1,False,43.82,75.12,False,-0.3,-0.16,0.01,False,Right,Down,2.06,0.812,drowsy,normal,truck
2024-01-01 08:26:25,4,37.77,-122.41,22.05,False,14.52,83.15,False,-0.34,-0.48,-0.05,False,Left,Up,3.68,0.9359999999999999,drowsy,normal,truck
2024-01-01 08:26:30,4,37.77,-122.43,6.94,False,64.75,81.39,False,-0.11,0.25,-0.37,False,Right,Neutral,3.6,0.9199999999999999,drowsy,normal,sedan
2024-01-01 08:26:35,4,37.77,-122.41,14.64,False,93.62,79.54,False,-0.07,-0.41,-0.22,False,Left,Neutral,3.5,0.9,drowsy,normal,truck
2024-01-01 08:26:40,4,37.77,-122.42,10.62,False,13.73,88.34,False,-0.18,0.35,0.45,False,Right,Down,3.36,1.0,drowsy,normal,sedan
2024-01-01 08:26:45,4,37.77,-122.42,28.64,False,96.7,91.19,False,0.49,-0.19,-0.16,False,Straight,Down,3.25,1.0,drowsy,normal,truck
2024-01-01 08:26:50,4,37.77,-122.42,39.39,False,85.11,98.17,False,-0.3,-0.34,-0.26,False,Right,Neutral,2.91,0.782,drowsy,normal,sedan
2024-01-01 08:26:55,4,37.77,-122.42,9.87,False,92.19,84.13,False,0.25,0.25,0.08,False,Right,Down,3.32,1.0,drowsy,normal,sedan
2024-01-01 08:27:00,4,37.78,-122.43,26.54,False,10.62,82.34,False,0.38,0.4,0.41,False,Left,Down,2.8,0.96,drowsy,normal,SUV
2024-01-01 08:27:05,4,37.77,-122.42,24.15,False,26.62,95.89,False,-0.33,-0.01,-0.38,False,Right,Down,3.64,1.0,drowsy,normal,truck
2024-01-01 08:27:10,4,37.76,-122.41,15.6,False,66.9,80.65,False,-0.28,-0.48,0.08,False,Straight,Down,2.09,0.818,drowsy,normal,SUV
2024-01-01 08:27:15,4,37.77,-122.41,13.07,False,46.98,70.32,False,0.3,-0.4,0.08,False,Left,Neutral,3.65,0.93,drowsy,normal,truck
2024-01-01 08:27:20,4,37.78,-122.42,29.55,False,16.05,70.97,False,0.03,-0.4,-0.33,False,Left,Neutral,3.32,0.8640000000000001,drowsy,normal,truck
2024-01-01 08:27:25,4,37.78,-122.41,1.27,False,98.52,93.46,False,-0.36,-0.38,-0.47,False,Left,Neutral,2.48,0.696,drowsy,normal,SUV
2024-01-01 08:27:30,4,37.78,-122.41,14.37,False,22.41,94.71,False,-0.02,-0.15,-0.14,False,Right,Down,3.64,1.0,drowsy,normal,truck
2024-01-01 08:27:35,4,37.76,-122.43,36.52,False,52.0,86.97,False,-0.36,0.08,0.26,False,Right,Neutral,2.37,0.674,drowsy,normal,truck
