timestamp,latitude,longitude,speed,fuel_level,engine_temp,accelerometer_x,accelerometer_y,accelerometer_z,head_position_X,head_position_Y,eye_closed_duration,driver_state,vehicle_health,vehicle_type
2024-01-01 08:16:30,37.77,-122.41,60.49,67.56,73.13,-0.02,0.3,0.9,Straight,Neutral,0.38,awake,normal,sedan
2024-01-01 08:16:35,37.77,-122.41,40.12,16.38,71.19,0.81,-0.52,-0.06,Straight,Neutral,0.6,awake,normal,SUV
2024-01-01 08:16:40,37.77,-122.42,60.66,50.27,70.17,-0.56,-0.93,-0.78,Straight,Neutral,0.01,awake,normal,SUV
2024-01-01 08:16:45,37.77,-122.41,51.11,36.41,94.5,0.64,0.06,0.76,Straight,Up,0.28,awake,normal,truck
2024-01-01 08:16:50,37.77,-122.43,50.99,50.55,81.84,-0.18,0.82,0.43,Straight,Neutral,0.42,awake,normal,sedan
2024-01-01 08:16:55,37.78,-122.4,65.46,83.91,71.53,-0.88,0.21,0.37,Straight,Neutral,0.26,awake,normal,SUV
2024-01-01 08:17:00,37.77,-122.42,42.84,20.89,72.41,0.88,0.34,0.36,Straight,Neutral,0.35,awake,normal,SUV
2024-01-01 08:17:05,37.76,-122.41,46.17,92.2,75.16,0.48,0.06,0.66,Right,Neutral,0.64,awake,normal,SUV
2024-01-01 08:17:10,37.77,-122.41,63.09,50.4,71.31,0.12,-0.31,0.46,Straight,Neutral,0.12,awake,normal,sedan
2024-01-01 08:17:15,37.77,-122.42,61.7,70.57,95.85,-0.55,-0.23,-0.1,Straight,Neutral,0.59,awake,normal,sedan
2024-01-01 08:17:20,37.76,-122.4,64.04,11.11,91.17,-0.25,-0.67,-0.14,Straight,Neutral,0.69,awake,normal,sedan
2024-01-01 08:17:25,37.77,-122.43,65.48,12.29,80.22,-0.18,-0.38,0.35,Straight,Neutral,0.07,awake,normal,truck
2024-01-01 08:17:30,37.76,-122.4,45.62,50.86,84.57,0.01,0.93,-0.23,Straight,Up,0.03,awake,normal,SUV
2024-01-01 08:17:35,37.77,-122.43,45.88,12.1,84.64,0.67,-0.26,-0.25,Straight,Neutral,0.13,awake,normal,sedan
2024-01-01 08:17:40,37.78,-122.41,78.45,17.94,81.68,-0.32,0.08,-0.69,Straight,Neutral,0.39,awake,normal,sedan
2024-01-01 08:17:45,37.78,-122.4,73.07,49.64,91.27,0.01,0.35,-0.53,Left,Neutral,0.18,awake,normal,truck
2024-01-01 08:17:50,37.76,-122.41,65.05,99.97,84.67,0.99,0.76,0.25,Straight,Neutral,0.4,awake,normal,SUV
2024-01-01 08:17:55,37.76,-122.42,68.44,13.55,97.21,0.19,0.2,-0.29,Straight,Up,0.13,awake,normal,SUV
2024-01-01 08:18:00,37.77,-122.41,75.08,15.2,98.32,-0.07,0.96,-0.03,Left,Neutral,0.15,awake,normal,SUV
2024-01-01 08:18:05,37.77,-122.42,55.46,28.29,85.34,0.15,0.73,0.96,Straight,Neutral,0.49,awake,normal,sedan
2024-01-01 08:18:10,37.78,-122.41,44.37,96.04,95.62,0.69,0.79,-0.88,Left,Neutral,0.44,awake,normal,sedan
2024-01-01 08:18:15,37.77,-122.41,59.07,93.37,90.63,0.39,-0.73,-0.4,Straight,Neutral,0.72,awake,normal,truck
2024-01-01 08:18:20,37.77,-122.42,79.62,96.17,76.02,-0.82,-1.0,-0.91,Straight,Neutral,0.99,awake,normal,sedan
2024-01-01 08:18:25,37.76,-122.43,70.64,94.34,95.38,-0.82,-0.02,-0.84,Straight,Neutral,0.61,awake,normal,SUV
2024-01-01 08:18:30,37.76,-122.42,77.91,19.99,72.17,0.05,-0.4,-0.85,Straight,Neutral,0.96,awake,normal,SUV
2024-01-01 08:18:35,37.77,-122.43,66.67,16.56,76.33,-0.2,-0.41,-0.7,Straight,Up,0.86,awake,normal,SUV
2024-01-01 08:18:40,37.77,-122.4,79.16,59.41,88.1,0.3,-0.75,0.78,Straight,Neutral,0.36,awake,normal,truck
2024-01-01 08:18:45,37.77,-122.41,49.68,16.46,91.42,0.61,0.11,0.04,Straight,Neutral,0.82,awake,normal,truck
2024-01-01 08:18:50,37.77,-122.42,72.95,35.58,91.65,-0.2,-0.79,-0.62,Straight,Neutral,0.27,awake,normal,truck
2024-01-01 08:18:55,37.77,-122.4,53.61,62.49,98.21,0.86,0.65,-0.74,Straight,Neutral,0.08,awake,normal,SUV
2024-01-01 08:19:00,37.77,-122.4,76.4,94.87,81.32,-0.82,0.37,-0.01,Straight,Neutral,0.96,awake,normal,sedan
2024-01-01 08:19:05,37.77,-122.43,75.02,25.03,75.48,-0.74,0.35,0.89,Straight,Neutral,0.28,awake,normal,SUV
2024-01-01 08:19:10,37.77,-122.4,78.27,19.43,85.01,-0.08,-0.58,-0.26,Straight,Up,0.43,awake,normal,truck
2024-01-01 08:19:15,37.78,-122.42,68.79,84.0,81.13,0.46,0.3,0.59,Straight,Up,0.87,awake,normal,sedan
2024-01-01 08:19:20,37.77,-122.4,52.63,21.32,89.34,0.43,-0.6,0.78,Straight,Neutral,0.4,awake,normal,sedan
2024-01-01 08:19:25,37.76,-122.43,73.42,56.43,70.44,-0.33,-0.96,-0.75,Straight,Neutral,0.38,awake,normal,sedan
2024-01-01 08:19:30,37.77,-122.41,58.56,63.56,98.9,0.36,-0.38,0.55,Straight,Neutral,0.52,awake,normal,SUV
2024-01-01 08:19:35,37.78,-122.43,55.3,11.53,81.03,-0.13,-0.34,-0.32,Straight,Neutral,0.18,awake,normal,sedan
2024-01-01 08:19:40,37.77,-122.41,65.86,61.13,99.23,-0.95,0.8,0.57,Straight,Neutral,0.85,awake,normal,SUV
2024-01-01 08:19:45,37.77,-122.42,77.5,15.91,88.1,-0.88,0.34,0.16,Right,Neutral,0.47,awake,normal,SUV
2024-01-01 08:19:50,37.77,-122.41,54.63,68.01,76.76,-0.72,0.24,0.56,Straight,Neutral,0.2,awake,normal,truck
2024-01-01 08:19:55,37.78,-122.41,50.4,44.93,80.36,-0.42,-0.06,0.78,Straight,Up,0.92,awake,normal,sedan
2024-01-01 08:20:00,37.76,-122.43,41.78,66.78,82.47,0.52,-0.29,0.9,Right,Neutral,0.3,awake,normal,sedan
2024-01-01 08:20:05,37.78,-122.41,57.31,59.22,71.32,-0.11,-0.58,-0.9,Left,Down,0.17,awake,normal,truck
2024-01-01 08:20:10,37.78,-122.4,44.36,31.78,89.1,-0.19,0.91,0.05,Straight,Neutral,0.5,awake,normal,truck
2024-01-01 08:20:15,37.78,-122.42,79.25,29.26,75.7,0.82,0.89,0.92,Straight,Down,0.79,awake,normal,truck
2024-01-01 08:20:20,37.78,-122.43,49.28,52.92,83.75,0.92,0.53,0.71,Straight,Neutral,0.78,awake,normal,sedan
2024-01-01 08:20:25,37.78,-122.42,65.37,59.68,76.66,0.7,0.46,-0.81,Straight,Up,0.32,awake,normal,sedan
2024-01-01 08:20:30,37.77,-122.41,46.15,20.67,99.7,-0.01,0.03,-0.04,Straight,Up,0.95,awake,normal,SUV
2024-01-01 08:20:35,37.76,-122.43,54.28,49.99,93.63,0.13,-0.28,0.31,Straight,Neutral,0.25,awake,normal,truck
2024-01-01 08:20:40,37.78,-122.43,70.07,55.54,76.86,-0.7,0.36,-0.55,Straight,Neutral,0.96,awake,normal,sedan
2024-01-01 08:20:45,37.77,-122.42,51.3,39.37,80.59,0.89,0.79,-0.16,Straight,Neutral,0.89,awake,normal,sedan
2024-01-01 08:20:50,37.77,-122.42,51.83,63.2,87.81,0.27,-0.27,-0.41,Left,Neutral,0.03,awake,normal,SUV
2024-01-01 08:20:55,37.76,-122.41,70.96,14.29,80.58,0.03,-0.07,-0.91,Straight,Down,0.82,awake,normal,truck
2024-01-01 08:21:00,37.77,-122.41,56.66,57.88,85.68,0.95,-0.55,-0.39,Straight,Neutral,0.05,awake,normal,SUV
2024-01-01 08:21:05,37.76,-122.41,29.27,97.02,89.22,0.26,0.11,0.4,Right,Neutral,2.83,drowsy,normal,truck
2024-01-01 08:21:10,37.77,-122.43,32.27,40.33,99.55,-0.11,0.09,0.16,Straight,Down,3.51,drowsy,normal,sedan
2024-01-01 08:21:15,37.77,-122.42,10.75,80.26,88.85,-0.14,0.45,0.13,Straight,Down,2.96,drowsy,normal,SUV
2024-01-01 08:21:20,37.78,-122.41,37.32,25.49,94.83,0.21,-0.04,0.42,Right,Down,3.39,drowsy,normal,SUV
2024-01-01 08:21:25,37.78,-122.42,5.69,82.64,76.4,-0.34,-0.38,0.26,Right,Down,3.33,drowsy,normal,SUV
2024-01-01 08:21:30,37.77,-122.42,0.64,53.43,93.47,0.3,0.12,0.34,Straight,Down,2.25,drowsy,normal,truck
2024-01-01 08:21:35,37.77,-122.41,17.18,58.09,79.27,-0.38,0.46,0.21,Right,Neutral,2.96,drowsy,normal,sedan
2024-01-01 08:21:40,37.78,-122.41,12.66,70.94,94.49,-0.43,-0.19,0.44,Right,Down,3.0,drowsy,normal,sedan
2024-01-01 08:21:45,37.77,-122.42,21.95,24.65,78.63,-0.15,0.12,-0.17,Right,Down,2.61,drowsy,normal,SUV
2024-01-01 08:21:50,37.76,-122.41,27.42,35.72,79.97,-0.13,0.44,0.14,Right,Down,2.11,drowsy,normal,SUV
2024-01-01 08:21:55,37.76,-122.42,13.01,77.58,98.24,-0.49,-0.05,0.48,Straight,Down,3.83,drowsy,normal,SUV
2024-01-01 08:22:00,37.78,-122.41,8.18,27.08,85.59,0.11,0.02,0.24,Right,Down,2.15,drowsy,normal,SUV
2024-01-01 08:22:05,37.77,-122.43,3.02,63.58,98.54,-0.41,0.1,0.12,Right,Neutral,2.59,drowsy,normal,sedan
2024-01-01 08:22:10,37.76,-122.4,18.03,32.58,90.16,0.03,-0.25,-0.5,Straight,Neutral,3.17,drowsy,normal,truck
2024-01-01 08:22:15,37.77,-122.41,35.32,29.18,76.08,0.2,0.18,-0.09,Straight,Down,3.18,drowsy,normal,sedan
2024-01-01 08:22:20,37.77,-122.42,33.59,96.18,75.66,0.48,-0.4,-0.49,Left,Up,3.34,drowsy,normal,SUV
2024-01-01 08:22:25,37.77,-122.4,32.69,49.06,85.38,0.5,-0.27,0.05,Right,Down,2.88,drowsy,normal,sedan
2024-01-01 08:22:30,37.76,-122.41,29.55,83.65,70.41,-0.29,-0.23,-0.25,Straight,Down,2.5,drowsy,normal,sedan
2024-01-01 08:22:35,37.77,-122.41,14.89,70.56,79.99,-0.12,-0.01,-0.22,Right,Down,3.77,drowsy,normal,truck
2024-01-01 08:22:40,37.77,-122.42,30.83,98.89,82.82,0.3,-0.17,0.37,Right,Down,2.41,drowsy,normal,sedan
2024-01-01 08:22:45,37.76,-122.41,9.94,47.02,91.16,-0.06,0.15,0.44,Straight,Down,2.86,drowsy,normal,truck
2024-01-01 08:22:50,37.77,-122.42,20.11,11.97,71.69,0.43,-0.39,0.26,Left,Down,2.98,drowsy,normal,truck
2024-01-01 08:22:55,37.77,-122.43,31.46,24.44,98.28,0.22,0.33,-0.05,Right,Up,3.49,drowsy,normal,SUV
2024-01-01 08:23:00,37.78,-122.42,14.28,59.8,80.61,0.29,-0.19,0.41,Right,Down,3.66,drowsy,normal,SUV
2024-01-01 08:23:05,37.77,-122.41,12.74,94.7,97.11,0.33,-0.15,0.02,Right,Down,2.16,drowsy,normal,SUV
2024-01-01 08:23:10,37.77,-122.42,24.42,47.31,74.81,-0.32,0.19,-0.27,Straight,Neutral,3.35,drowsy,normal,sedan
2024-01-01 08:23:15,37.76,-122.41,11.87,75.92,86.24,-0.09,0.23,0.38,Straight,Down,2.69,drowsy,normal,truck
2024-01-01 08:23:20,37.77,-122.43,9.81,29.07,71.73,-0.27,-0.28,0.46,Right,Down,2.78,drowsy,normal,sedan
2024-01-01 08:23:25,37.77,-122.42,16.47,58.68,92.61,-0.17,0.05,0.08,Straight,Down,2.41,drowsy,normal,truck
2024-01-01 08:23:30,37.77,-122.42,5.71,93.98,90.76,-0.11,0.4,-0.3,Left,Down,2.41,drowsy,normal,sedan
2024-01-01 08:23:35,37.76,-122.41,16.32,16.21,96.57,0.21,0.38,0.23,Right,Down,2.44,drowsy,normal,SUV
2024-01-01 08:23:40,37.77,-122.4,11.42,28.31,85.95,0.32,-0.1,-0.02,Straight,Down,3.02,drowsy,normal,sedan
2024-01-01 08:23:45,37.77,-122.43,2.68,35.28,96.32,0.04,0.47,-0.43,Right,Up,2.78,drowsy,normal,truck
2024-01-01 08:23:50,37.77,-122.41,22.36,49.01,79.63,-0.15,-0.13,-0.43,Left,Down,2.44,drowsy,normal,SUV
2024-01-01 08:23:55,37.77,-122.41,15.17,73.79,94.94,-0.13,0.13,-0.4,Straight,Up,3.68,drowsy,normal,sedan
2024-01-01 08:24:00,37.77,-122.42,14.01,59.32,90.32,-0.49,-0.29,0.21,Left,Down,3.52,drowsy,normal,SUV
2024-01-01 08:24:05,37.77,-122.42,24.22,24.28,82.99,0.35,0.04,0.26,Left,Down,3.55,drowsy,normal,sedan
2024-01-01 08:24:10,37.77,-122.42,9.66,62.97,76.45,0.41,0.01,-0.31,Straight,Down,2.85,drowsy,normal,SUV
2024-01-01 08:24:15,37.77,-122.41,10.88,69.36,90.77,0.44,0.14,-0.18,Left,Neutral,2.53,drowsy,normal,SUV
2024-01-01 08:24:20,37.77,-122.42,2.53,63.58,93.3,-0.04,0.48,0.29,Right,Down,3.64,drowsy,normal,truck
2024-01-01 08:24:25,37.76,-122.42,1.35,51.76,96.38,0.06,-0.46,0.17,Left,Down,2.49,drowsy,normal,truck
2024-01-01 08:24:30,37.78,-122.42,33.02,91.09,95.35,0.08,-0.43,-0.41,Right,Down,2.5,drowsy,normal,SUV
2024-01-01 08:24:35,37.77,-122.41,18.63,87.22,87.13,-0.18,0.46,0.39,Right,Down,2.61,drowsy,normal,SUV
2024-01-01 08:24:40,37.76,-122.43,0.58,38.1,92.93,0.26,-0.46,0.34,Right,Down,3.25,drowsy,normal,truck
2024-01-01 08:24:45,37.77,-122.4,2.77,62.82,89.15,0.18,-0.36,0.08,Left,Down,3.47,drowsy,normal,SUV
2024-01-01 08:24:50,37.77,-122.42,8.47,65.67,99.87,0.15,0.3,0.22,Left,Up,3.96,drowsy,normal,sedan
2024-01-01 08:24:55,37.77,-122.41,4.4,70.98,97.75,-0.45,0.14,0.47,Straight,Down,3.26,drowsy,normal,truck
2024-01-01 08:25:00,37.77,-122.41,18.21,47.24,90.03,-0.33,-0.48,0.28,Right,Down,3.67,drowsy,normal,truck
2024-01-01 08:25:05,37.78,-122.41,25.56,96.48,98.61,0.08,0.33,0.14,Straight,Down,3.76,drowsy,normal,sedan
2024-01-01 08:25:10,37.76,-122.41,16.93,73.24,72.54,0.38,0.38,0.16,Left,Down,3.21,drowsy,normal,SUV
2024-01-01 08:25:15,37.78,-122.42,5.01,76.37,76.02,0.19,0.1,0.12,Right,Down,2.43,drowsy,normal,sedan
2024-01-01 08:25:20,37.76,-122.42,26.77,49.19,96.76,0.05,0.29,-0.08,Straight,Down,2.61,drowsy,normal,SUV
2024-01-01 08:25:25,37.76,-122.4,5.89,16.73,99.19,0.47,-0.06,-0.22,Right,Down,3.52,drowsy,normal,sedan
2024-01-01 08:25:30,37.77,-122.42,14.62,21.67,80.61,0.48,-0.33,0.4,Right,Up,2.6,drowsy,normal,sedan
2024-01-01 08:25:35,37.78,-122.42,12.1,18.87,86.9,-0.36,0.08,0.01,Straight,Down,3.61,drowsy,normal,sedan
2024-01-01 08:25:40,37.77,-122.42,39.37,17.4,81.87,-0.22,-0.14,-0.31,Left,Down,3.43,drowsy,normal,sedan
2024-01-01 08:25:45,37.78,-122.41,21.52,27.93,95.2,0.39,-0.13,-0.3,Left,Down,3.98,drowsy,normal,sedan
2024-01-01 08:25:50,37.77,-122.42,4.68,85.44,93.99,0.2,-0.08,0.01,Right,Down,2.25,drowsy,normal,sedan
2024-01-01 08:25:55,37.78,-122.41,34.78,76.26,82.08,0.43,0.24,-0.22,Straight,Down,3.94,drowsy,normal,truck
2024-01-01 08:26:00,37.76,-122.4,33.03,54.17,78.57,0.47,0.07,-0.36,Left,Down,3.85,drowsy,normal,truck
2024-01-01 08:26:05,37.77,-122.43,22.93,60.11,80.13,-0.47,-0.25,0.02,Left,Down,3.98,drowsy,normal,sedan
2024-01-01 08:26:10,37.78,-122.41,25.09,64.03,92.51,-0.04,-0.15,-0.41,Left,Down,2.3,drowsy,normal,SUV
2024-01-01 08:26:15,37.76,-122.42,31.43,28.68,87.7,0.27,0.2,0.12,Right,Down,2.01,drowsy,normal,truck
2024-01-01 08:26:20,37.77,-122.4,33.1,43.82,75.12,-0.3,-0.16,0.01,Right,Down,2.06,drowsy,normal,truck
2024-01-01 08:26:25,37.77,-122.41,22.05,14.52,83.15,-0.34,-0.48,-0.05,Left,Up,3.68,drowsy,normal,truck
2024-01-01 08:26:30,37.77,-122.43,6.94,64.75,81.39,-0.11,0.25,-0.37,Right,Neutral,3.6,drowsy,normal,sedan
2024-01-01 08:26:35,37.77,-122.41,14.64,93.62,79.54,-0.07,-0.41,-0.22,Left,Neutral,3.5,drowsy,normal,truck
2024-01-01 08:26:40,37.77,-122.42,10.62,13.73,88.34,-0.18,0.35,0.45,Right,Down,3.36,drowsy,normal,sedan
2024-01-01 08:26:45,37.77,-122.42,28.64,96.7,91.19,0.49,-0.19,-0.16,Straight,Down,3.25,drowsy,normal,truck
2024-01-01 08:26:50,37.77,-122.42,39.39,85.11,98.17,-0.3,-0.34,-0.26,Right,Neutral,2.91,drowsy,normal,sedan
2024-01-01 08:26:55,37.77,-122.42,9.87,92.19,84.13,0.25,0.25,0.08,Right,Down,3.32,drowsy,normal,sedan
2024-01-01 08:27:00,37.78,-122.43,26.54,10.62,82.34,0.38,0.4,0.41,Left,Down,2.8,drowsy,normal,SUV
2024-01-01 08:27:05,37.77,-122.42,24.15,26.62,95.89,-0.33,-0.01,-0.38,Right,Down,3.64,drowsy,normal,truck
2024-01-01 08:27:10,37.76,-122.41,15.6,66.9,80.65,-0.28,-0.48,0.08,Straight,Down,2.09,drowsy,normal,SUV
2024-01-01 08:27:15,37.77,-122.41,13.07,46.98,70.32,0.3,-0.4,0.08,Left,Neutral,3.65,drowsy,normal,truck
2024-01-01 08:27:20,37.78,-122.42,29.55,16.05,70.97,0.03,-0.4,-0.33,Left,Neutral,3.32,drowsy,normal,truck
2024-01-01 08:27:25,37.78,-122.41,1.27,98.52,93.46,-0.36,-0.38,-0.47,Left,Neutral,2.48,drowsy,normal,SUV
2024-01-01 08:27:30,37.78,-122.41,14.37,22.41,94.71,-0.02,-0.15,-0.14,Right,Down,3.64,drowsy,normal,truck
2024-01-01 08:27:35,37.76,-122.43,36.52,52.0,86.97,-0.36,0.08,0.26,Right,Neutral,2.37,drowsy,normal,truck
2024-01-01 08:27:40,37.76,-122.43,27.35,71.13,85.95,-0.02,-0.09,-0.34,Right,Down,2.07,drowsy,normal,truck
2024-01-01 08:27:45,37.77,-122.41,20.49,16.16,93.21,0.19,0.15,-0.27,Right,Down,2.09,drowsy,normal,sedan
2024-01-01 08:27:50,37.76,-122.42,10.21,49.44,73.18,-0.09,0.18,0.16,Straight,Down,2.71,drowsy,normal,sedan
2024-01-01 08:27:55,37.76,-122.43,6.25,84.46,76.6,0.21,-0.4,-0.18,Right,Neutral,3.04,drowsy,normal,truck
2024-01-01 08:28:00,37.77,-122.4,15.18,14.52,79.5,-0.41,-0.19,-0.46,Right,Down,2.57,drowsy,normal,sedan
2024-01-01 08:28:05,37.77,-122.4,21.61,69.22,95.34,-0.12,0.42,-0.25,Right,Down,2.86,drowsy,normal,truck
2024-01-01 08:28:10,37.77,-122.42,22.38,61.57,94.85,0.2,-0.18,-0.27,Left,Down,3.43,drowsy,normal,sedan
2024-01-01 08:28:15,37.78,-122.42,31.33,21.92,77.98,-0.47,0.1,0.16,Right,Neutral,3.98,drowsy,normal,truck
2024-01-01 08:28:20,37.78,-122.42,16.79,66.05,84.91,0.28,-0.37,0.07,Left,Down,3.83,drowsy,normal,sedan
2024-01-01 08:28:25,37.77,-122.41,0.66,40.65,89.85,-0.34,-0.27,-0.48,Right,Down,3.2,drowsy,normal,sedan
2024-01-01 08:28:30,37.76,-122.42,16.79,88.16,71.52,0.07,-0.11,-0.47,Left,Up,2.08,drowsy,normal,SUV
2024-01-01 08:28:35,37.78,-122.42,22.65,13.62,70.19,0.04,0.07,0.25,Straight,Down,2.12,drowsy,normal,SUV
2024-01-01 08:28:40,37.76,-122.43,32.23,46.94,76.73,0.32,0.43,-0.4,Left,Down,2.45,drowsy,normal,sedan
2024-01-01 08:28:45,37.78,-122.43,26.51,29.0,96.12,0.23,-0.02,0.19,Left,Neutral,3.52,drowsy,normal,truck
2024-01-01 08:28:50,37.76,-122.42,5.97,91.97,78.05,-0.09,0.18,-0.44,Straight,Down,2.72,drowsy,normal,SUV
2024-01-01 08:28:55,37.77,-122.42,13.79,67.74,80.12,-0.38,-0.39,0.15,Right,Down,2.62,drowsy,normal,SUV
2024-01-01 08:29:00,37.76,-122.41,6.25,19.5,92.14,0.17,-0.23,-0.42,Right,Neutral,2.72,drowsy,normal,SUV
2024-01-01 08:29:05,37.78,-122.4,23.11,81.44,95.98,-0.03,0.12,-0.09,Left,Down,2.58,drowsy,normal,sedan
2024-01-01 08:29:10,37.77,-122.4,17.18,28.14,78.37,-0.4,0.1,0.02,Left,Down,2.26,drowsy,normal,SUV
2024-01-01 08:29:15,37.77,-122.42,30.61,68.69,77.59,-0.4,-0.37,0.48,Right,Down,3.73,drowsy,normal,SUV
2024-01-01 08:29:20,37.77,-122.41,30.63,63.48,70.16,-0.12,-0.36,-0.48,Left,Down,2.0,drowsy,normal,truck
2024-01-01 08:29:25,37.77,-122.41,2.4,68.7,73.93,0.35,-0.46,0.23,Left,Down,3.21,drowsy,normal,sedan
2024-01-01 08:29:30,37.78,-122.42,24.91,51.88,94.2,-0.02,0.28,0.17,Right,Down,3.68,drowsy,normal,SUV
2024-01-01 08:29:35,37.77,-122.41,35.62,45.81,87.31,0.0,-0.43,-0.41,Right,Down,3.13,drowsy,normal,sedan
2024-01-01 08:29:40,37.78,-122.42,11.73,22.9,85.76,0.4,0.29,0.18,Right,Down,3.4,drowsy,normal,SUV
2024-01-01 08:29:45,37.77,-122.43,36.97,34.48,79.77,-0.06,-0.46,0.18,Right,Down,2.26,drowsy,normal,sedan
2024-01-01 08:29:50,37.76,-122.43,33.26,83.21,97.55,-0.4,-0.1,0.23,Right,Neutral,3.3,drowsy,normal,SUV
2024-01-01 08:29:55,37.76,-122.41,5.93,42.09,72.76,0.39,0.32,0.4,Left,Down,3.63,drowsy,normal,sedan
2024-01-01 08:30:00,37.77,-122.41,9.61,99.0,72.85,-0.4,-0.32,0.49,Left,Down,2.63,drowsy,normal,sedan
2024-01-01 08:30:05,37.78,-122.4,12.8,62.44,84.29,-0.01,0.36,0.09,Right,Down,2.64,drowsy,normal,SUV
2024-01-01 08:30:10,37.77,-122.41,10.27,20.76,94.12,0.49,-0.41,0.28,Right,Down,2.85,drowsy,normal,SUV
2024-01-01 08:30:15,37.77,-122.42,7.85,81.69,73.77,-0.39,-0.02,0.09,Left,Up,3.93,drowsy,normal,sedan
2024-01-01 08:30:20,37.76,-122.43,2.67,62.7,71.44,0.43,0.02,-0.23,Left,Down,2.59,drowsy,normal,sedan
2024-01-01 08:30:25,37.77,-122.43,5.43,97.93,96.81,0.41,0.5,0.2,Right,Down,2.15,drowsy,normal,sedan
2024-01-01 08:30:30,37.78,-122.41,39.01,75.91,95.0,0.47,0.13,0.43,Right,Down,2.61,drowsy,normal,SUV
2024-01-01 08:30:35,37.77,-122.41,23.38,81.1,99.08,-0.44,-0.16,0.01,Straight,Down,2.76,drowsy,normal,truck
2024-01-01 08:30:40,37.78,-122.42,34.91,41.93,83.56,-0.5,0.11,0.12,Left,Down,3.97,drowsy,normal,SUV
2024-01-01 08:30:45,37.77,-122.42,38.18,75.74,74.54,0.1,0.08,-0.1,Left,Neutral,2.95,drowsy,normal,SUV
2024-01-01 08:30:50,37.77,-122.43,27.93,76.09,76.45,-0.14,-0.4,-0.38,Left,Neutral,2.08,drowsy,normal,sedan
2024-01-01 08:30:55,37.77,-122.41,15.85,63.35,78.89,-0.35,-0.07,0.1,Straight,Down,2.29,drowsy,normal,SUV
2024-01-01 08:31:00,37.78,-122.41,12.6,84.56,93.74,-0.14,-0.19,-0.3,Right,Down,3.83,drowsy,normal,truck
2024-01-01 08:31:05,37.78,-122.42,18.78,45.47,82.68,-0.49,0.4,-0.35,Right,Down,3.99,drowsy,normal,truck
2024-01-01 08:31:10,37.77,-122.4,11.21,11.16,73.97,0.14,-0.12,-0.45,Left,Down,2.88,drowsy,normal,SUV
2024-01-01 08:31:15,37.77,-122.42,7.88,49.83,83.23,-0.24,0.0,-0.43,Left,Down,2.4,drowsy,normal,sedan
2024-01-01 08:31:20,37.77,-122.42,38.32,11.31,86.23,-0.28,0.13,0.07,Straight,Up,3.21,drowsy,normal,sedan
2024-01-01 08:31:25,37.77,-122.41,21.72,57.11,81.21,-0.49,-0.36,0.24,Left,Down,3.25,drowsy,normal,truck
2024-01-01 08:31:30,37.77,-122.4,15.31,95.72,95.17,0.01,-0.44,-0.43,Left,Down,2.29,drowsy,normal,sedan
2024-01-01 08:31:35,37.78,-122.41,36.7,96.38,93.33,0.4,0.02,-0.05,Left,Down,3.64,drowsy,normal,SUV
2024-01-01 08:31:40,37.77,-122.42,5.08,94.32,73.7,-0.25,-0.14,0.49,Right,Down,3.04,drowsy,normal,SUV
2024-01-01 08:31:45,37.76,-122.42,26.9,59.93,75.1,-0.17,0.27,-0.09,Right,Down,2.11,drowsy,normal,truck
2024-01-01 08:31:50,37.76,-122.4,23.97,13.73,91.86,-0.11,-0.26,-0.4,Straight,Down,2.63,drowsy,normal,truck
2024-01-01 08:31:55,37.77,-122.41,31.27,52.76,83.11,0.15,0.34,-0.18,Right,Down,3.26,drowsy,normal,sedan
2024-01-01 08:32:00,37.77,-122.42,39.13,66.76,75.43,-0.17,0.23,-0.08,Left,Down,3.6,drowsy,normal,sedan
2024-01-01 08:32:05,37.78,-122.4,35.61,15.37,89.57,0.18,0.12,0.07,Straight,Down,2.92,drowsy,normal,truck
2024-01-01 08:32:10,37.78,-122.4,37.97,11.0,96.39,0.49,-0.29,-0.14,Right,Down,3.81,drowsy,normal,sedan
2024-01-01 08:32:15,37.77,-122.42,9.75,63.44,89.68,-0.18,-0.28,-0.43,Right,Neutral,2.4,drowsy,normal,sedan
2024-01-01 08:32:20,37.77,-122.43,27.8,72.94,87.02,0.24,0.11,-0.01,Straight,Neutral,3.59,drowsy,normal,sedan
2024-01-01 08:32:25,37.77,-122.41,12.76,56.23,82.47,-0.26,-0.41,-0.18,Straight,Neutral,3.82,drowsy,normal,SUV
2024-01-01 08:32:30,37.77,-122.43,14.47,12.78,73.76,0.14,-0.22,-0.01,Straight,Down,2.51,drowsy,normal,SUV
2024-01-01 08:32:35,37.77,-122.41,29.99,82.76,97.39,-0.32,-0.23,-0.3,Left,Down,3.14,drowsy,normal,SUV
2024-01-01 08:32:40,37.77,-122.41,3.26,48.38,72.63,0.02,-0.29,-0.22,Left,Down,2.34,drowsy,normal,SUV
2024-01-01 08:32:45,37.76,-122.41,11.74,70.2,77.98,0.06,0.21,0.16,Right,Down,2.67,drowsy,normal,SUV
2024-01-01 08:32:50,37.78,-122.43,11.49,76.23,96.39,-0.27,0.4,-0.24,Left,Neutral,2.1,drowsy,normal,SUV
2024-01-01 08:32:55,37.78,-122.41,36.47,70.74,71.21,0.18,0.43,0.12,Right,Up,3.02,drowsy,normal,truck
2024-01-01 08:33:00,37.77,-122.42,27.67,89.77,98.97,-0.37,0.17,0.23,Left,Neutral,2.79,drowsy,normal,sedan
